no,category,word,part of speech,cefr,meaning,oxford,academic,ielts
4167,S,spin,noun,C1,การหมุน,0,0,0
4168,S,spine,noun,C1,กระดูกสันหลัง,0,0,0
4169,S,spirit,noun,B1,วิญญาณ,1,0,0
4170,S,spiritual,adjective,B2,เกี่ยวกับจิตวิญญาณ,1,0,0
4171,S,spite,noun,B2,ทั้งสอง,0,0,0
4172,S,split,noun,B2,แยก,1,0,0
4173,S,spoil,verb,B2,ทำให้เสีย,0,0,0
4174,S,spoken,adjective,B1,พูด,1,0,0
4175,S,spokesman,noun,B2,โฆษก,0,0,0
4176,S,spokesperson,noun,B2,โฆษก,0,0,0
4177,S,spokeswoman,noun,B2,โฆษกหญิง,0,0,0
4178,S,sponsor,noun,B2,ผู้สนับสนุน,1,0,0
4179,S,sponsorship,noun,B2,การสนับสนุน,0,0,0
4180,S,spoon,noun,A2,ช้อน,1,0,0
4181,S,sport,noun,A1,กีฬา,1,0,0
4182,S,sporting,adjective,B2,การเล่นกีฬา,0,0,0
4183,S,spot,noun,B1,จุด,1,0,0
4184,S,spotlight,noun,C1,สปอตไลท์,0,0,0
4185,S,spouse,noun,C1,คู่สมรส,0,0,0
4186,S,spread,noun,B2,กระจาย ทำให้กระจาย แยกออก,1,0,0
4187,S,spring,noun,A1,ฤดูใบไม้ผลิ,1,0,0
4188,S,spy,noun,C1,สอดแนม,0,0,0
4189,S,squad,noun,C1,ทีม,0,0,0
4190,S,square,adjective,A2,สี่เหลี่ยม,1,0,0
4191,S,squeeze,verb,C1,บีบ,0,0,0
4192,S,stab,verb,C1,แทง,0,0,0
4193,S,stability,noun,C1,ความมั่นคง เสถียรภาพ ความเด็ดเดี่ยว,0,1,1
4194,S,stabilize,verb,C1,ทำให้เสถียร,0,0,0
4195,S,stable,adjective,B2,มั่นคง,1,0,0
4196,S,stadium,noun,B1,สนามกีฬา,1,0,0
4197,S,staff,noun,B1,ไม้เท้า เครื่องค้ำจุน คณะผู้ทำงาน,1,0,0
4198,S,stage,noun,A2,เวที,1,0,0
4199,S,stair,noun,A2,บันได,1,0,0
4200,S,stake,noun,C1,สเตค,0,0,0
4201,S,stall,noun,B2,คอกสัตว์ แผงลอย ข้ออ้าง การหน่วงเหนี่ยว ทำให้หยุด ติดขัด,0,0,0
4202,S,stamp,noun,A2,ประทับ,1,0,0
4203,S,stance,noun,B2,ท่าที,0,0,0
4204,S,stand,noun,B2,ยืน,1,0,0
4205,S,standard,adjective,B1,มาตรฐาน,1,0,0
4206,S,standing,adjective,C1,ยืน,0,0,0
4207,S,star,noun,A1,ดาว,1,0,0
4208,S,stare,verb,B2,จ้องมอง,1,0,0
4209,S,stark,adjective,C1,โดยสิ้นเชิง,0,0,0
4210,S,start,noun,A2,เริ่ม,1,0,0
4211,S,starve,verb,B2,อดอาหาร,0,0,0
4212,S,state,adjective,B1,สถานะ,1,0,0
4213,S,statement,noun,A1,คำแถลง,1,0,0
4214,S,station,noun,A1,สถานี,1,0,0
4215,S,statistic,noun,B1,สถิติ,1,0,0
4216,S,statistical,adjective,C1,เกี่ยวกับสถิติ,0,0,0
4217,S,statue,noun,B1,รูปปั้น,1,0,0
4218,S,status,noun,B2,สถานะ,1,1,1
4219,S,stay,noun,A2,อยู่,1,0,0
4220,S,steadily,adverb,B2,อย่างมั่นคง,0,0,0
4221,S,steady,adjective,B2,แน่นอน สม่ำเสมอ ต่อเนื่อง เด็ดเดี่ยว,1,0,0
4222,S,steal,verb,A2,ขโมย สิ่งที่ถูกขโมย การต่อรอง,1,0,0
4223,S,steam,noun,B2,ไอน้ำ,0,0,0
4224,S,steel,noun,B2,เหล็ก,1,0,0
4225,S,steep,adjective,B2,สูงชัน,1,0,0
4226,S,steer,verb,C1,คัดท้าย,0,0,0
4227,S,stem,noun,C1,ลำต้น,0,0,0
4228,S,step,noun,A2,ขั้นตอน,1,0,0
4229,S,stereotype,noun,C1,ทัศนคติ,0,0,0
4230,S,stick,noun,B1,ติด,1,0,0
4231,S,sticky,adjective,B2,เหนียว,1,0,0
4232,S,stiff,adjective,B2,แข็ง,1,0,0
4233,S,still,adjective,B1,นิ่ง,1,0,0
4234,S,stimulate,verb,B2,กระตุ้น ส่งเสริม ปลุกเร้า,0,0,0
4235,S,stimulus,noun,C1,สิ่งกระตุ้น,0,0,0
4236,S,stir,verb,C1,คน,0,0,0
4237,S,stock,noun,B2,คลังสินค้า,1,0,0
4238,S,stomach,noun,A2,ท้อง,1,0,0
4239,S,stone,noun,A2,หิน,1,0,0
4240,S,stop,noun,A1,หยุด,1,0,0
4241,S,storage,noun,C1,พื้นที่จัดเก็บ,0,0,0
4242,S,store,noun,A2,เก็บ,1,0,0
4243,S,storm,noun,A2,พายุ,1,0,0
4244,S,story,noun,A1,เรื่องราว,1,0,0
4245,S,straight,adjective,A2,ตรง,1,0,0
4246,S,straightforward,adjective,C1,ตรงไปตรงมา,0,1,1
4247,S,strain,noun,C1,ทำให้ตึง ทำให้เครียด ต้องการมากเกินไป,0,0,0
4248,S,strand,noun,C1,เส้นใย,0,0,0
4249,S,strange,adjective,A2,แปลก ต่างถิ่น ผิดตา ไม่รู้จัก,1,0,0
4250,S,stranger,noun,B1,คนแปลกหน้า,1,0,0
4251,S,strategic,adjective,C1,เชิงกลยุทธ์,0,0,0
4252,S,strategy,noun,A2,กลยุทธ์,1,0,1
4253,S,stream,noun,B2,ลำธาร,1,0,0
4254,S,street,noun,A1,ถนน,1,0,0
4255,S,strength,noun,B1,พลัง ความแข็งแรง ความหนักแน่น,1,0,0
4256,S,strengthen,verb,B2,เสริมสร้างความเข้มแข็ง,0,0,0
4257,S,stress,noun,A2,ความเครียด,1,1,1
4258,S,stretch,noun,B2,ยืด,1,0,0
4259,S,strict,adjective,B2,เข้มงวด แม่นยำ สมบูรณ์ รอบคอบ,1,0,0
4260,S,strictly,adverb,B2,อย่างเคร่งครัด,0,0,0
4261,S,strike,noun,B2,ปะทะ โจมตี ตกลง,1,0,0
4262,S,striking,adjective,C1,ที่โดดเด่น,0,0,0
4263,S,string,noun,B1,สาย,1,0,0
4264,S,strip,noun,C1,เปลื้องผ้า,0,0,0
4265,S,strive,verb,C1,บากบั่น พากเพียร,0,0,0
4266,S,stroke,noun,B2,จังหวะ,0,0,0
4267,S,strong,adjective,A1,แข็งแกร่ง,1,0,0
4268,S,strongly,adverb,B1,อย่างเข้มงวด,1,0,0
4269,S,structural,adjective,C1,เกี่ยวกับโครงสร้าง,0,0,0
4270,S,structure,noun,A2,โครงสร้าง,1,1,1
4271,S,struggle,noun,B2,การต่อสู้,1,0,0
4272,S,student,noun,A1,นักเรียน,1,0,0
4273,S,studio,noun,B1,สตูดิโอ,1,0,0
4274,S,study,noun,A1,ศึกษา,1,0,0
4275,S,stuff,noun,B1,สิ่งของ,1,0,0
4276,S,stumble,verb,C1,สะดุด,0,0,0
4277,S,stun,verb,C1,ทำให้ตกใจ,0,0,0
4278,S,stunning,adjective,B2,น่าทึ่ง,0,0,0
4279,S,stupid,adjective,A2,โง่,1,0,0
4280,S,style,noun,A1,สไตล์,1,0,1
4281,S,subject,adjective,B2,หัวข้อ ตัวหลัก มีแนวโน้ม อยู่ในความควบคุม ซึ่งขึ้นอยู่กับ นำไปสู่,1,0,0
4282,S,submission,noun,C1,การยอมจำนน,0,0,0
4283,S,submit,verb,B2,ยอม อ่อนน้อม เสนอให้พิจารณา,1,0,0
4284,S,subordinate,noun,C1,ผู้ใต้บังคับบัญชา,0,0,1
4285,S,subscriber,noun,C1,ผู้สมัครสมาชิก,0,0,0
4286,S,subscription,noun,C1,การสมัครสมาชิก,0,0,0
4287,S,subsequent,adjective,B2,ภายหลัง ต่อมา ซึ่งตามมา,0,1,1
4288,S,subsequently,adverb,B2,ต่อมา,0,0,0
4289,S,subsidy,noun,C1,เงินสงเคราะห์ เงินบำรุง,0,0,0
4290,S,substance,noun,B1,วัตถุ ใจความสำคัญ,1,0,0
4291,S,substantial,adjective,C1,มากมาย ยิ่งใหญ่ สำคัญ,0,0,0
4292,S,substantially,adverb,C1,อย่างสำคัญ,0,0,0
4293,S,substantiate,verb,C1,ยืนยัน พิสูจน์,0,0,1
4294,S,substitute,noun,C1,ทดแทน,0,0,0
4295,S,substitution,noun,C1,การแทน,0,1,1
4296,S,subtle,adjective,C1,บอบบาง,0,0,0
4297,S,suburb,noun,B2,ชานเมือง,0,0,0
4298,S,suburban,adjective,C1,ชานเมือง,0,0,0
4299,S,succeed,verb,A2,สำเร็จ,1,0,0
4300,S,success,noun,A1,ความสำเร็จ,1,0,0
4301,S,successful,adjective,A2,ประสบความสำเร็จ,1,0,0
4302,S,successfully,adverb,B1,อย่างประสบความสำเร็จ,1,0,0
4303,S,succession,noun,C1,การสืบทอด,0,0,0
4304,S,successive,adjective,C1,ต่อเนื่อง,0,1,1
4305,S,successor,noun,C1,ผู้สืบทอด,0,0,0
4306,S,such,determiner,A2,เช่น,1,0,0
4307,S,suck,verb,C1,ดูด,0,0,0
4308,S,sudden,adjective,B1,กะทันหัน,1,0,0
4309,S,suddenly,adverb,A2,กะทันหัน,1,0,0
4310,S,sue,verb,C1,ฟ้อง,0,0,0
4311,S,suffer,verb,B1,ทุกข์ทรมาน,1,0,0
4312,S,suffering,noun,B2,ความทุกข์,0,0,0
4313,S,sufficient,adjective,B2,เพียงพอ,0,1,1
4314,S,sufficiently,adverb,B2,อย่างเพียงพอ,0,0,0
4315,S,sugar,noun,A1,น้ำตาล,1,0,0
4316,S,suggest,verb,A2,แนะนำ,1,0,0
4317,S,suggestion,noun,A2,คำแนะนำ,1,0,0
4318,S,suicide,noun,C1,การฆ่าตัวตาย,0,0,0
4319,S,suit,noun,A2,สูท,1,0,0
4320,S,suitable,adjective,B1,เหมาะสม,1,0,0
4321,S,suite,noun,C1,ห้องสวีท,0,0,0
4322,S,sum,noun,B2,ผลรวม,1,1,0
4323,S,summarize,verb,B1,สรุป,1,0,0
4324,S,summary,noun,B1,สรุป,1,1,1
4325,S,summer,noun,A1,ฤดูร้อน,1,0,0
4326,S,summit,noun,C1,การประชุมสุดยอด,0,0,0
4327,S,sun,noun,A1,ดวงอาทิตย์,1,0,0
4328,S,Sunday,noun,A1,วันอาทิตย์,1,0,0
4329,S,super,adjective,B2,สุดยอด,0,0,0
4330,S,superb,adjective,C1,ยอดเยี่ยม,0,0,0
4331,S,superior,adjective,C1,ดีกว่า,0,0,0
4332,S,supermarket,noun,A1,ซูเปอร์มาร์เก็ต,1,0,0
4333,S,supervise,verb,C1,ตรวจตรา ควบคุม ดูแล,0,0,0
4334,S,supervision,noun,C1,การดูแล,0,0,0
4335,S,supervisor,noun,C1,หัวหน้างาน,0,0,0
4336,S,supplement,noun,C1,เสริม,0,0,0
4337,S,supplementary,adjective,C1,เสริม ประกอบ ผนวก ซึ่งเพิ่มขึ้น,0,0,1
4338,S,supply,noun,B1,จัดหาให้,1,0,1
4339,S,support,noun,A2,สนับสนุน,1,0,0
4340,S,supporter,noun,B1,ผู้สนับสนุน,1,0,0
4341,S,supportive,adjective,C1,ซึ่งสนับสนุน,0,0,0
4342,S,suppose,verb,A2,สมมติ นึกเอา,1,0,0
4343,S,supposedly,adverb,C1,ตามที่คาดคะเน,0,0,0
4344,S,suppress,verb,C1,ปราบปราม,0,0,0
4345,S,supreme,adjective,C1,สูงสุด,0,0,0
4346,S,sure,adjective,A1,แน่นอน,1,0,0
4347,S,surely,adverb,B1,อย่างแน่นอน,1,0,0
4348,S,surface,noun,B1,ผิวภายนอก พื้นผิว,1,0,0
4349,S,surge,noun,C1,คลื่นยักษ์ ลักษณะขึ้น ๆ ลง ๆ กระเพื่อม พล่าน เพิ่ม,0,0,0
4350,S,surgeon,noun,B2,ศัลยแพทย์,0,0,0
4351,S,surgery,noun,B2,การผ่าตัด,1,0,0
4352,S,surgical,adjective,C1,เกี่ยวกับศัลยกรรม,0,0,0
4353,S,surplus,noun,C1,ส่วนเกิน ส่วนล้น จำนวนที่เกิน จำนวนที่ล้น เงินที่เหลือ,0,0,0
4354,S,surprise,noun,A2,สิ่งที่ทำให้ประหลาดใจ ทำให้ประหลาดใจ การจู่โจมไม่ให้รู้ตัว,1,0,0
4355,S,surprised,adjective,A2,น่าประหลาดใจ,1,0,0
4356,S,surprising,adjective,A2,น่าแปลกใจ,1,0,0
4357,S,surrender,verb,C1,ยอมแพ้,0,0,0
4358,S,surround,verb,B2,ล้อมรอบ,1,0,0
4359,S,surrounding,adjective,B2,รอบๆ,1,0,0
4360,S,surveillance,noun,C1,การเฝ้าระวัง,0,0,0
4361,S,survey,noun,A2,สำรวจ,1,1,1
4362,S,survival,noun,B2,การอยู่รอด,0,0,0
4363,S,survive,verb,B1,รอดชีวิต,1,1,1
4364,S,survivor,noun,B2,ผู้รอดชีวิต,0,0,0
4365,S,suspect,noun,B2,สงสัย,1,0,0
4366,S,suspend,verb,B2,ระงับ,0,0,0
4367,S,suspended,adjective,C1,ถูกระงับ,0,0,1
4368,S,suspension,noun,C1,การระงับ,0,0,0
4369,S,suspicion,noun,C1,ความสงสัย,0,0,0
4370,S,suspicious,adjective,C1,หวาดระแวง,0,0,0
4371,S,sustain,verb,C1,สนับสนุน ค้ำจุน ประคองไว้,0,0,0
4372,S,sustainable,adjective,B2,ที่ยั่งยืน,0,1,1
4373,S,swallow,verb,B2,กลืน,0,0,0
4374,S,swear,verb,B2,สาบาน,1,0,0
4375,S,sweater,noun,A1,เสื้อกันหนาว,1,0,0
4376,S,sweep,verb,B2,กวาด,1,0,0
4377,S,sweet,adjective,A2,หวาน,1,0,0
4378,S,swim,noun,B1,ว่ายน้ำ,1,0,0
4379,S,swimming,noun,A1,การว่ายน้ำ,1,0,0
4380,S,swing,noun,C1,แกว่ง,0,0,0
4381,S,switch,noun,B2,สวิตช์,1,0,0
4382,S,sword,noun,C1,ดาบ,0,0,0
4383,S,symbol,noun,A2,เครื่องหมาย,1,0,0
4384,S,symbolic,adjective,C1,เป็นสัญลักษณ์,0,1,1
4385,S,sympathetic,adjective,B2,เห็นอกเห็นใจ,0,0,0
4386,S,sympathy,noun,B2,ความเห็นอกเห็นใจ,1,0,1
4387,S,symptom,noun,B1,อาการ,1,0,0
4388,S,syndrome,noun,C1,กลุ่มอาการของโรค,0,0,0
4389,S,synthesis,noun,C1,สังเคราะห์,0,0,0
4390,S,system,noun,A2,ระบบ,1,0,0
4391,S,systematic,adjective,C1,เป็นระบบ,0,0,0
4392,T,table,noun,A1,โต๊ะ,1,0,0
4393,T,tablet,noun,A2,ยาเม็ด,1,0,0
4394,T,tackle,noun,C1,การฉุด การหยุด จัดการ แก้ปัญหา อุปกรณ์กีฬา,0,0,0
4395,T,tactic,noun,C1,เกี่ยวกับชั้นเชิง,0,0,0
4396,T,tactical,adjective,C1,เกี่ยวกับยุทธวิธี,0,0,0
4397,T,tag,noun,B2,ติดแท็ก,0,0,0
4398,T,tail,noun,B1,หาง,1,0,0
4399,T,take,verb,A1,เอา,1,0,0
4400,T,tale,noun,B2,นิทาน,1,0,0
4401,T,talent,noun,B1,ความสามารถพิเศษ,1,0,0
4402,T,talented,adjective,B1,มีความสามารถ,1,0,0
4403,T,talk,noun,A2,พูดคุย,1,0,0
4404,T,tall,adjective,A1,สูง,1,0,0
4405,T,tank,noun,B2,ถัง,1,0,0
4406,T,tap,noun,B2,แตะ,0,0,0
4407,T,tape,noun,B1,เทป,1,0,0
4408,T,target,noun,A2,เป้า,1,1,1
4409,T,task,noun,A2,งาน,1,1,1
4410,T,taste,noun,A2,รสชาติ,1,0,0
4411,T,tax,noun,B1,ภาษี,1,0,0
4412,T,taxi,noun,A1,รถแท็กซี่,1,0,0
4413,T,taxpayer,noun,C1,ผู้เสียภาษี,0,0,0
4414,T,tea,noun,A1,ชา,1,0,0
4415,T,teach,verb,A1,สอน,1,0,0
4416,T,teacher,noun,A1,ครู,1,0,0
4417,T,teaching,noun,A2,การสอน,1,0,0
4418,T,team,noun,A1,ทีม,1,1,1
4419,T,tear,noun,B2,น้ำตา,1,0,0
4420,T,technical,adjective,B1,เกี่ยวกับเทคนิค,1,1,0
4421,T,technique,noun,B1,เทคนิค,1,0,1
4422,T,technological,adjective,B2,เกี่ยวกับเทคโนโลยี,0,0,0
4423,T,technology,noun,A2,เทคโนโลยี,1,1,1
4424,T,teenage,adjective,A2,วัยรุ่น,1,0,0
4425,T,teenager,noun,A1,วัยรุ่น,1,0,0
4426,T,teens,noun,B2,วัยรุ่น,0,0,0
4427,T,telephone,noun,A1,โทรศัพท์,1,0,0
4428,T,television,noun,A1,โทรทัศน์,1,0,0
4429,T,tell,verb,A1,บอก,1,0,0
4430,T,temperature,noun,A2,อุณหภูมิ,1,0,0
4431,T,temple,noun,B2,วัด,0,0,0
4432,T,temporarily,adverb,B2,ชั่วคราว,0,0,0
4433,T,temporary,adjective,B2,ชั่วคราว,1,1,1
4434,T,tempt,verb,C1,ล่อใจ ยั่วยวน หยั่งเชิง ทดสอบ,0,0,0
4435,T,tenant,noun,C1,ผู้ครอบครอง ผู้เช่า ผู้อยู่อาศัย,0,0,0
4436,T,tend,verb,B1,มีแนวโน้ม,1,0,0
4437,T,tendency,noun,B2,ความโน้มเอียง นิสัย การบริการ,0,0,0
4438,T,tender,adjective,C1,อ่อนโยน,0,0,0
4439,T,tennis,noun,A1,เทนนิส,1,0,0
4440,T,tension,noun,B2,ความเครียด,0,1,1
4441,T,tent,noun,B1,เต็นท์,1,0,0
4442,T,tenure,noun,C1,การดำรงตำแหน่ง,0,0,0
4443,T,term,noun,A2,ภาคเรียน,1,0,0
4444,T,terminal,adjective,C1,เทอร์มินัล,0,0,0
4445,T,terminate,verb,C1,ทำให้สิ้นสุด ยุติ ลงท้าย,0,0,0
4446,T,termination,noun,C1,การเลิกจ้าง ปัจจัย จุดหมายปลายทาง การสิ้นสุด,0,0,1
4447,T,terms,noun,B2,คำศัพท์,0,0,0
4448,T,terrain,noun,C1,ภูมิประเทศ,0,0,0
4449,T,terrible,adjective,A1,น่ากลัว แย่ ร้ายแรง,1,0,0
4450,T,terribly,adverb,B2,ชะมัด,0,0,0
4451,T,terrific,adjective,C1,ยอดเยี่ยม,0,0,0
4452,T,terrify,verb,B2,น่ากลัว,0,0,0
4453,T,territory,noun,B2,อาณาเขต ดินแดน,0,0,0
4454,T,terror,noun,B2,ความหวาดกลัว,0,0,0
4455,T,terrorism,noun,B2,การก่อการร้าย,0,0,0
4456,T,terrorist,noun,B2,ผู้ก่อการร้าย,0,0,0
4457,T,test,noun,A1,ทดสอบ,1,0,0
4458,T,testify,verb,C1,พิสูจน์ เป็นพยาน ยืนยัน,0,0,0
4459,T,testimony,noun,C1,หลักฐาน พยาน การยืนยันโดยการสาบานตัว การแถลงโดยเปิดเผย,0,0,0
4460,T,testing,noun,B2,การทดสอบ,0,0,0
4461,T,text,noun,A1,ข้อความ,1,1,0
4462,T,textbook,noun,B2,หนังสือเรียน,0,0,0
4463,T,texture,noun,C1,เนื้อผ้า องค์ประกอบ แก่นสาร สิ่งทอ ทอผ้า,0,0,0
4464,T,than,conjunction,A1,กว่า,1,0,0
4465,T,thank,verb,A1,ขอบคุณ,1,0,0
4466,T,thankfully,adverb,C1,โชคดี,0,0,0
